,feature,label
964,[0.20223821 1.05724866 0.29339279 5.2277394 ],0
965,[0.23846154 0.93761993 0.54029298 3.93195453],0
966,[0.28897258 1.02514862 0.50371459 3.54756361],0
967,[0.32522615 1.1139461  0.4511264  3.42514312],0
968,[0.28350797 1.13946358 0.4687603  4.01915883],0
969,[0.2568329  1.01307708 0.5551535  3.94449887],0
970,[0.27966102 1.05775084 0.32630446 3.78226058],0
971,[0.23762754 1.11463826 0.5600726  4.69069482],0
972,[0.29427288 1.01539101 0.67803781 3.45050824],0
973,[0.26439133 1.08279508 0.42952903 4.09542586],1
974,[0.21306625 0.9264225  0.36150173 4.34804904],1
975,[0.33333333 0.98499321 0.46399058 2.95497963],0
976,[0.25293276 0.96061977 0.45101391 3.79792545],0
977,[0.27964467 1.02498956 0.50874124 3.6653284 ],0
978,[0.30997952 0.96795779 0.53120431 3.1226508 ],0
979,[0.22681704 1.         0.36207829 4.40883989],0
980,[0.22222222 0.92529151 0.3689155  4.16381178],1
981,[0.20733068 0.96514599 0.43930265 4.65510461],1
982,[0.2568329  0.90138781 0.387841   3.50962752],1
983,[0.30508475 1.03121995 0.38000563 3.38010984],1
984,[0.20487889 1.02793834 0.44601336 5.01729748],1
985,[0.23533711 1.06128717 0.56102079 4.50964645],1
986,[0.28205128 1.08586251 0.34291355 3.84987617],0
987,[0.2972973  0.95399807 0.38870464 3.20890261],0
988,[0.2830307  1.0094939  0.49575658 3.56672929],0
989,[0.15116279 1.         0.5196138  6.61538462],1
990,[0.27100975 1.05717152 0.49434108 3.90086158],1
991,[0.21875    0.9809836  0.38150279 4.48449644],0
992,[0.25       1.         0.46055358 4.        ],0
993,[0.26470588 1.05933687 0.32050814 4.00193929],1
994,[0.33116649 1.104164   0.60426763 3.33416587],0
995,[0.28409091 1.         0.35914893 3.52      ],0
996,[0.29738778 1.0661028  0.54209239 3.58489115],0
997,[0.22222222 1.08213738 0.5586849  4.86961822],0
998,[0.19512195 0.93471836 0.28964424 4.79043159],1
999,[0.25326377 0.89297555 0.64090025 3.52587164],1
1000,[0.33806113 0.8995126  0.61825758 2.66079869],0
1001,[0.25811388 0.94361585 0.44247695 3.65581218],0
1002,[0.28       0.95399161 0.35076341 3.40711288],0
1003,[0.22222222 0.79451248 0.3689155  3.57530616],0
1004,[0.22924822 0.83082707 0.38267802 3.62413753],0
1005,[0.22222222 0.81518196 0.55868488 3.66831884],0
1006,[0.31333615 0.95978501 0.54892247 3.06311614],0
1007,[0.31172838 0.88211266 0.5268199  2.82974771],0
1008,[0.27272727 0.87746867 0.45204318 3.21738514],0
1009,[0.32638865 0.95479962 0.65984524 2.92534568],0
1010,[0.26248869 0.95747409 0.53803499 3.64767753],0
1011,[0.30368668 0.86922695 0.38712328 2.86224916],0
1012,[0.30178583 0.8136781  0.5010956  2.69621039],0
1013,[0.27681828 0.8804074  0.47335536 3.18045257],0
1014,[0.31276749 0.87237405 0.61832288 2.78920946],0
1015,[0.64929697 0.80680079 1.37952519 1.24257593],0
1016,[0.29671899 0.9894963  0.57422357 3.3347926 ],0
1017,[0.28571429 0.75110354 0.35650186 2.62886239],0
1018,[0.30426391 0.86470662 0.53012099 2.84196252],0
1019,[0.5        0.82890986 0.84667821 1.65781971],0
1020,[0.27250479 0.73138313 0.30933976 2.68392759],0
1021,[0.30842975 0.9258564  0.50723339 3.00183885],0
1022,[0.31355333 0.83828093 0.42122677 2.67348755],0
1023,[0.24166085 1.02596422 0.40645974 4.24547137],1
1024,[0.28741182 1.12046804 0.53983197 3.89847592],0
1025,[ 0.3535534   5.40370221  0.84667821 15.28397763],0
1026,[0.29592535 1.01588903 0.38355958 3.43292333],0
1027,[0.19657443 1.0778881  0.44086766 5.48335853],0
1028,[0.21787368 1.02148442 0.3693122  4.68842513],0
1029,[0.28213984 1.08694939 0.49008712 3.85252004],0
1030,[0.29981537 1.         0.52953954 3.33538605],0
1031,[0.27479756 1.         0.33326507 3.63904245],0
1032,[0.20663746 1.00962945 0.44388229 4.8859942 ],0
1033,[0.21917808 1.14048874 0.38037586 5.20347987],1
1034,[0.2        1.16448647 0.46281646 5.82243236],1
1035,[0.19835951 1.17300849 0.55535201 5.91354788],1
1036,[0.18740709 1.         0.42403007 5.33597755],0
1037,[0.21917808 1.09090329 0.35968992 4.97724627],1
1038,[0.24590164 0.85601326 0.41554933 3.48112058],0
1039,[0.30508475 0.82360065 0.54689969 2.69957992],0
1040,[0.23971535 0.88109256 0.39857301 3.67557843],0
1041,[0.2999707  0.86448279 0.50612661 2.88189078],0
1042,[0.29220439 0.83200695 0.54431052 2.84734582],0
1043,[0.30508475 0.88095634 0.52021073 2.8875791 ],0
1044,[0.2850391  0.88446808 0.51333275 3.10297107],0
1045,[0.3        0.81450264 0.5320145  2.71500879],0
1046,[0.3045618  0.92324524 0.53968273 3.03138884],0
1047,[0.26701436 0.86557749 0.46970785 3.24168898],0
1048,[0.29824561 0.77051738 0.53753804 2.58349945],0
1049,[0.28301887 1.08691974 0.35693265 3.84044975],0
1050,[0.31333615 1.         0.55441228 3.19146071],0
1051,[0.32725425 1.17669681 0.62348204 3.59566553],0
1052,[0.25806452 0.86537495 0.44364581 3.35332793],0
1053,[0.24603175 0.8725408  0.2758725  3.54645614],0
1054,[0.31933683 1.14212954 0.29846012 3.57656688],0
1055,[0.31873849 0.9421316  0.54246687 2.95581369],0
1056,[0.22969551 1.16767764 0.41837624 5.08358935],0
1057,[0.25       1.0677907  0.42742078 4.27116282],0
1058,[0.25277154 0.78496328 0.27035897 3.1054259 ],0
1059,[0.29578764 1.03978664 0.54010925 3.51531474],0
1060,[0.32472715 1.18978925 0.63826091 3.66396606],0
1061,[0.30184881 0.85007249 0.4700407  2.81621942],0
1062,[0.54761905 0.79140748 0.18054825 1.44517887],0
1063,[0.62825074 2.61867817 0.91317076 4.16820546],0
1064,[0.3701309  0.67306278 0.80296494 1.81844528],0
1065,[3.44841934 0.99840239 0.02284795 0.28952465],0
1066,[0.28584997 1.18228348 0.56848734 4.13602796],0
1067,[0.3834825  0.94488757 0.57670774 2.46396525],0
1068,[0.33600409 0.91434111 0.66850596 2.72122016],0
1069,[0.29791619 0.79821117 0.47143097 2.67931449],0
1070,[0.25682247 0.85165    0.47044578 3.31610391],0
1071,[0.26971756 0.87610538 0.40199928 3.24823264],0
1072,[0.29504622 0.56010022 0.45508013 1.89834736],0
1073,[6.27917056e-02 1.67838954e+00 1.06031473e-03 2.67294784e+01],0
1074,[0.30464049 0.95728319 0.52457824 3.1423374 ],0
1075,[0.23868371 1.02242242 0.43914455 4.28358688],0
1076,[0.24841378 0.95130149 0.44779219 3.82950371],0
1077,[0.31431124 0.98936709 0.56234426 3.1477305 ],0
1078,[0.20512821 0.90775608 0.46166148 4.42531091],0
1079,[0.27019538 1.07531302 0.49991794 3.97976088],0
1080,[0.77928806 0.54232615 0.98173606 0.69592514],0
1081,[0.21448446 1.03926184 0.47569459 4.84539467],0
1082,[0.22857143 1.25872395 0.55979897 5.5069173 ],0
1083,[0.28297111 1.24976997 0.51834572 4.41659913],0
1084,[0.28783608 1.31565083 0.50336605 4.57083355],0
1085,[0.30065106 1.29008095 0.53547815 4.2909576 ],0
1086,[0.32255175 1.30828681 0.6306425  4.05605242],0
1087,[0.28464991 1.25106625 0.53523816 4.39510502],0
1088,[0.25088683 1.24012487 0.45988793 4.94296528],0
1089,[0.21052632 1.21898496 0.45362659 5.79017856],0
1090,[0.29442375 1.25435126 0.53572656 4.26036035],0
1091,[0.29746627 1.24661923 0.49811451 4.19079192],0
1092,[0.33333333 1.24138442 0.63958019 3.72415327],0
1093,[ 0.0793612   1.44647805  0.77686801 18.22651361],0
1094,[0.3364686  1.2138762  0.63200341 3.60769538],0
1095,[0.28297916 1.21274485 0.52546664 4.28563309],0
1096,[0.27575077 1.02796931 0.44092863 3.72789283],1
1097,[0.34567432 1.35849396 0.65855989 3.9299823 ],0
1098,[0.203125   1.07431619 0.30139032 5.28894123],1
1099,[0.2968915  1.05223574 0.53485726 3.54417605],1
1100,[0.2236068  1.08249653 0.16893907 4.84107163],1
1101,[0.26299708 1.07660053 0.55809598 4.09358351],1
1102,[0.27043693 1.10887334 0.4632477  4.10030288],0
1103,[0.23935192 1.19360726 0.57133098 4.98682965],1
1104,[0.25396825 1.1630474  0.43753664 4.57949912],1
1105,[0.21009722 1.06804279 0.38284727 5.08356469],1
1106,[0.2695035  1.13408787 0.55191034 4.20806357],1
1107,[0.26050413 0.88278554 0.39616064 3.38875833],1
1108,[0.25641026 1.         0.57343569 3.9       ],0
1109,[0.70710677 1.84390882 0.         2.60768091],0
1110,[0.20566102 1.05773904 0.47587724 5.1431186 ],0
1111,[0.5        1.35980023 0.10250267 2.71960047],0
1112,[0.24862637 1.         0.57146042 4.02209955],1
1113,[0.21816859 1.02100576 0.4402644  4.67989339],0
1114,[0.20094415 1.05916351 0.41559582 5.27093483],1
1115,[0.30177669 2.29316817 0.235138   7.59889091],1
1116,[0.21075227 0.97995424 0.45228691 4.64979213],0
1117,[0.20405774 1.         0.47163672 4.90057373],1
1118,[0.44721358 1.6499159  0.17954345 3.68932421],0
1119,[0.21496369 1.07170498 0.34100103 4.98551634],0
1120,[0.23688912 0.92423513 0.35298834 3.90155166],0
1121,[0.23715105 0.94629497 0.34419643 3.99026256],1
1122,[0.21787368 0.94832433 0.3693122  4.35263382],0
1123,[0.27234209 0.94626886 0.48714805 3.47455966],1
1124,[0.34135542 1.02160194 0.45273662 2.99278078],0
1125,[0.22505208 1.02468359 0.49333871 4.5530954 ],0
1126,[0.31586985 1.02682117 0.5731997  3.25077294],1
1127,[0.24875931 1.00945874 0.39616064 4.05797378],0
1128,[0.21816859 0.95750509 0.34609651 4.38883105],0
1129,[0.24274991 0.95008007 0.54601103 3.91382258],0
1130,[0.27291606 0.89673855 0.34519164 3.2857669 ],0
1131,[0.20936957 0.92990643 0.3639305  4.44145926],0
1132,[0.34617216 0.9084836  0.81109158 2.62436936],0
1133,[0.31559436 0.92998109 0.72442028 2.94676079],0
1134,[0.2760788  0.86106818 0.29561048 3.11892177],0
1135,[0.25507118 0.90694583 0.48579333 3.55565782],0
1136,[0.28052832 0.85207244 0.50244217 3.03738474],0
1137,[0.27777778 0.9559253  0.48524088 3.44133109],0
1138,[0.2173913  0.8534918  0.33956122 3.92606229],1
1139,[0.22018504 0.84190991 0.59402279 3.82364717],1
1140,[0.1860521  0.85185902 0.40015575 4.57860467],1
1141,[0.23867506 0.93008856 0.40292983 3.89688212],0
1142,[0.26430343 0.89257726 0.34765763 3.37709305],0
1143,[0.19444444 0.92417444 0.35918815 4.75289712],1
1144,[0.33129456 0.85207244 0.46500833 2.57194817],0
1145,[0.29702999 0.86325594 0.44933764 2.90629222],0
1146,[0.20588235 0.86106818 0.39832312 4.18233118],1
1147,[0.32131343 0.82626847 0.45972917 2.57153419],0
1148,[0.3033539  0.94001103 0.53376363 3.09872735],0
1149,[0.17616606 0.97696239 0.3582244  5.54569004],1
1150,[0.24847092 0.85763459 0.44112292 3.45164974],0
1151,[0.33333333 1.13455726 0.64410951 3.40367178],0
1152,[0.3046875  1.18555968 0.55256067 3.89106766],0
1153,[0.34156661 1.14740053 0.6218659  3.35922924],0
1154,[0.34151096 1.11585898 0.65879583 3.26741781],0
1155,[0.32307692 1.14545392 0.46222288 3.5454526 ],0
1156,[0.27777778 1.1652493  0.34607585 4.19489748],0
1157,[0.29874605 1.06963441 0.53721283 3.58041361],0
1158,[0.28176658 1.06426732 0.52392294 3.77712398],0
1159,[0.21212121 1.15666819 0.36100764 5.45286431],0
1160,[0.29942199 1.08759874 0.53051601 3.6323276 ],0
1161,[0.33333333 1.11111749 0.6273249  3.33335248],0
1162,[0.22887301 1.02335678 0.49034123 4.47128643],1
1163,[0.14654867 0.56383063 0.32768434 3.84739519],1
1164,[0.94072413 2.61889698 0.70201499 2.78391601],1
1165,[0.51957499 2.20417355 0.55819045 4.24226263],1
1166,[0.21693045 0.75216747 0.34764704 3.46732082],1
1167,[0.25617195 0.83371578 0.48082689 3.25451632],1
1168,[0.225      1.06914854 0.3585441  4.7517713 ],1
1169,[0.31083951 1.70874766 0.57432664 5.49720228],1
1170,[0.22187064 0.62855445 0.39641884 2.83297719],1
1171,[ 0.2895208   3.33902501  0.57242328 11.53293666],1
1172,[1.20710677 2.93883211 0.4463234  2.43460826],1
1173,[0.18605211 0.70082748 0.26339267 3.76683434],1
1174,[0.18499865 1.27775309 0.4591182  6.90682394],1
1175,[0.17871782 1.16213243 0.42589295 6.50261063],1
1176,[ 0.33611214  7.12609624  0.82018329 21.20154345],1
1177,[0.32191781 2.34307431 0.40101897 7.27848615],1
1178,[0.24871897 1.23976778 0.89114318 4.98461292],1
1179,[0.40924385 1.48859915 1.03051896 3.63743803],1
1180,[0.24635657 1.20823292 0.53925516 4.90440722],1
1181,[0.72727273 1.6509463  0.75985706 2.27005116],1
1182,[0.2521469  0.83414419 0.41409254 3.3081675 ],1
1183,[0.21428571 1.06939692 0.3713055  4.99051896],1
1184,[0.46213202 1.03052783 1.13222075 2.22994247],1
1185,[0.27210863 0.68671218 0.63297334 2.52366925],1
1186,[0.27193909 1.05496993 0.54699488 3.8794347 ],1
1187,[ 0.1118034  1.6641006  0.0940098 14.8841685],1
1188,[0.21568627 1.11311791 0.36359249 5.16081941],1
1189,[0.30769231 0.95319598 0.55461215 3.09788693],0
1190,[0.27118644 0.88395931 0.46390616 3.25959997],0
1191,[0.25373134 1.00905867 0.55197613 3.97687828],1
1192,[0.24049555 1.23325632 0.37302173 5.12797985],0
1193,[0.31257931 1.02716922 0.39277724 3.28610754],0
1194,[0.33493456 0.97686116 0.69921206 2.9165732 ],1
1195,[0.24302462 0.89836619 0.52103561 3.69660573],0
1196,[0.29166667 0.96335572 0.5076342  3.3029339 ],0
1197,[0.28711275 0.94590916 0.48450848 3.29455641],0
1198,[0.22134947 1.03093875 0.34322375 4.65751622],0
1199,[0.30169274 1.0589411  0.50669193 3.50999865],0
1200,[0.19882043 0.93737421 0.41943884 4.71467742],1
1201,[0.24419875 1.02343268 0.42321809 4.19098242],0
1202,[0.27549671 0.95275247 0.47164032 3.45830798],1
1203,[0.33163113 1.09670663 0.61341798 3.30700747],1
1204,[0.29942119 1.11935556 0.66538784 3.738398  ],1
1205,[0.19425984 0.9761957  0.37024132 5.02520605],0
1206,[0.2868734  0.97029523 0.61775274 3.38231163],1
1207,[0.24648571 1.03148521 0.41735259 4.18476676],1
1208,[0.3        0.94312092 0.53201448 3.14373639],1
1209,[0.34900006 0.49338176 0.48968958 1.41370106],1
1210,[0.24637681 0.8908411  0.52443208 3.6157668 ],1
1211,[ 0.06057825  1.1246401   0.02520282 18.56508063],1
1212,[0.27160724 0.99154266 0.43677797 3.65064891],0
1213,[0.31875    0.85405886 0.42893136 2.67940036],0
1214,[0.30136986 0.99035173 0.54955434 3.28616711],0
1215,[0.26421818 0.99153958 0.42984853 3.75273038],0
1216,[0.30682026 0.97221431 0.54715889 3.168677  ],0
1217,[0.30502662 1.00171081 0.40384579 3.28401115],0
1218,[0.29411765 1.00919877 0.54382341 3.43127583],0
1219,[0.26171197 0.94415599 0.46451312 3.60761483],1
1220,[0.17889355 0.74122054 0.42224533 4.14336085],1
1221,[0.29445222 0.9498235  0.50844129 3.22573053],0
1222,[0.2962963  0.93463102 0.54099429 3.15437969],0
1223,[0.24647887 0.931207   0.42753501 3.77803985],1
1224,[0.25       0.6803763  0.34343846 2.72150521],1
1225,[0.23380893 0.92318918 0.55287594 3.94847698],1
1226,[0.26408852 0.97158775 0.43794795 3.67902302],1
1227,[0.20895522 1.08832721 0.44753354 5.20842307],1
1228,[0.23913287 0.9073618  0.52018257 3.79438339],1
1229,[0.26900358 0.89844194 0.44024429 3.33988843],0
1230,[0.2761194  1.0380794  0.35208429 3.7595308 ],0
1231,[0.22497802 0.99000343 0.36983164 4.40044504],0
1232,[0.33458544 0.99264568 0.63181182 2.96679281],0
1233,[0.20622986 0.96257753 0.32990914 4.66749843],0
1234,[0.26487462 0.82857538 0.52833126 3.12817953],0
1235,[0.28872842 1.07952885 0.53632254 3.73890748],0
1236,[0.3030303  0.74560192 0.52602368 2.46048635],0
1237,[0.26487462 1.17556715 0.52636935 4.43820221],0
1238,[0.3772393  1.26586978 0.76978367 3.3556148 ],0
1239,[0.26645884 1.25948333 0.45159736 4.72674631],0
1240,[0.34387233 1.19879276 0.49495023 3.48615653],0
1241,[0.26255063 1.15450052 0.44886469 4.39724906],0
1242,[0.2        1.         0.46270819 5.        ],0
1243,[0.31347392 1.05669504 0.55723805 3.37091857],1
1244,[0.19298246 1.         0.46469704 5.18181818],0
1245,[0.2118034  1.01518443 0.46470393 4.79305074],0
1246,[0.26796084 1.02651549 0.39898397 3.83084148],0
1247,[0.26796084 1.02651549 0.39898397 3.83084148],0
1248,[0.17895849 1.03335562 0.4581633  5.77427535],0
1249,[0.30236859 1.1110547  0.52496135 3.67450433],0
1250,[0.2118034  1.         0.46470394 4.72135951],0
1251,[0.25350008 1.01313539 0.55679243 3.99658803],0
1252,[0.31843414 1.05577021 0.54466614 3.31550569],0
1253,[0.19642857 1.12167626 0.30537949 5.71035185],0
1254,[0.26796084 1.02651549 0.39898397 3.83084148],0
1255,[0.2101442  0.93617039 0.46300701 4.45489522],0
1256,[0.25745505 1.         0.5374349  3.88417316],0
1257,[0.27659574 0.89970485 0.34425355 3.25277909],1
1258,[0.19142482 0.87307735 0.30011009 4.56094125],0
1259,[0.27       1.21488889 0.52015319 4.49958848],0
1260,[0.28134527 0.95954881 0.46830843 3.41057381],1
1261,[0.24509804 0.97936658 0.4573576  3.99581564],0
1262,[0.33333333 0.97552062 0.60850578 2.92656187],0
1263,[0.26796084 1.02651549 0.39898397 3.83084148],0
1264,[0.21568627 1.07670893 0.56708719 4.99201412],0
1265,[0.29210312 1.09195799 0.52810239 3.73826201],0
1266,[0.32433107 0.97076401 0.56512866 2.99312677],0
1267,[0.27884615 1.07919276 0.53287662 3.87020852],0
1268,[0.23481441 1.034385   0.37416623 4.40511729],0
1269,[0.2523914  1.12858661 0.44460973 4.47157318],0
1270,[0.25770146 1.07670893 0.44471303 4.17812507],0
1271,[0.25350008 1.01313539 0.55679243 3.99658803],0
1272,[0.26796084 1.02651549 0.39898397 3.83084148],0
1273,[0.31502936 0.93617039 0.40369076 2.97169247],0
1274,[0.30726794 1.1386963  0.53844713 3.70587407],0
1275,[0.27777778 1.07478496 0.64808092 3.86922585],0
1276,[0.25606043 1.0772283  0.5414368  4.20692991],0
1277,[0.21500945 1.         0.47347879 4.65095846],0
1278,[0.31596854 1.         0.54812151 3.164872  ],0
1279,[0.20120752 1.07271727 0.45912277 5.33139751],0
1280,[0.26799475 1.         0.45110199 3.73141643],0
1281,[0.30866066 1.15405708 0.53522276 3.73891859],0
1282,[0.26037322 1.09440884 0.54346987 4.20323125],0
1283,[0.20420304 1.         0.45662476 4.89708671],0
1284,[0.21180339 1.04603021 0.46470388 4.93868484],0
1285,[0.22897196 1.01807034 0.46091874 4.4462664 ],0
1286,[0.30658477 1.07860962 0.53866803 3.51814482],0
1287,[0.30289515 1.10214705 0.53115206 3.63870815],0
1288,[0.32108065 1.06807526 0.60607764 3.3265015 ],0
1289,[0.19325648 0.75961135 0.45268065 3.93058671],0
1290,[0.30127279 1.32346066 0.52903931 4.39289805],0
1291,[0.20720017 0.96316896 0.46594118 4.64849499],1
1292,[0.31343284 0.7667484  0.54767089 2.44629251],0
1293,[0.31343284 0.81818127 0.54767089 2.61038786],0
1294,[0.1884058  1.14717972 0.4371893  6.08887696],0
1295,[0.3079743  1.0287146  0.53000338 3.3402612 ],0
1296,[0.19325648 1.05134753 0.45268065 5.44016707],0
1297,[0.2800042  1.21776176 0.44348919 4.3490839 ],0
1298,[0.21803291 0.76157587 0.29860385 3.49293993],0
1299,[0.2        1.05021836 0.4627747  5.25109178],0
1300,[0.20781269 0.69748579 0.2854293  3.35631953],0
1301,[0.30572121 1.04847799 0.54149267 3.42952325],0
1302,[0.30279364 0.77191059 0.52188392 2.5492959 ],0
1303,[0.31147541 0.90795936 0.39407687 2.91502741],0
1304,[0.28560371 0.84380097 0.53640854 2.95444686],0
1305,[0.31147541 0.87726851 0.55941351 2.81649365],0
1306,[0.31034483 0.81310764 0.53499935 2.6200135 ],0
1307,[0.30336161 0.96553327 0.54606798 3.18278002],0
1308,[0.30869744 0.90629797 0.41193126 2.9358778 ],0
1309,[0.31333615 0.94599724 0.5538353  3.01911302],0
1310,[0.2708311  1.01144472 0.45832435 3.73459591],0
1311,[0.33333333 1.21560966 0.46549626 3.64682897],0
1312,[0.25       0.91236722 0.43855453 3.64946889],0
1313,[0.22693221 1.12796935 0.56171553 4.97051234],0
1314,[0.22294815 1.00507638 0.35091461 4.50811708],0
1315,[0.22807018 1.12553217 0.35119361 4.93502566],0
1316,[0.2192806  0.94004576 0.43569598 4.28695369],0
1317,[0.25239603 0.90955195 0.39996336 3.60366981],0
1318,[0.21052632 1.08604545 0.34073716 5.15871587],0
1319,[0.21223314 1.19509014 0.48087589 5.63102498],0
1320,[0.23533711 1.25833429 0.36466353 5.34694383],0
1321,[0.22413793 1.03217416 0.36178623 4.60508473],0
1322,[0.23809524 1.07209352 0.52984093 4.50279278],0
1323,[0.27007699 0.92612907 0.45206679 3.42912985],0
1324,[0.29009705 1.01396123 0.5174851  3.49524838],0
1325,[0.24865461 1.05916348 0.53150612 4.25957706],0
1326,[0.18323052 0.99216052 0.37157301 5.41482137],0
1327,[0.22581937 0.98712808 0.56368935 4.37131708],0
1328,[0.25378423 0.97048445 0.53360818 3.82405348],0
1329,[0.23914655 0.95036586 0.33763202 3.97398937],0
1330,[0.2501388  0.92120154 0.53574326 3.68276147],0
1331,[0.28476703 0.94831913 0.50236699 3.33015772],0
1332,[0.21332047 1.         0.35247424 4.68778271],0
1333,[0.25378423 1.         0.56826942 3.94035522],0
1334,[0.31222856 0.94721133 0.56241371 3.03371131],0
1335,[0.35403486 0.98252884 0.45959123 2.77523187],0
1336,[0.2487593  0.93033791 0.54819319 3.73991213],0
1337,[0.31222856 0.96956853 0.39609603 3.10531657],1
1338,[0.27720205 1.07107794 0.64191394 3.8638889 ],0
1339,[0.26640843 1.08030645 0.43708074 4.05507607],0
1340,[0.31818182 1.17409671 0.43627563 3.69001824],0
1341,[0.37905273 1.2767089  0.76046594 3.36815643],0
1342,[0.23913287 1.1597507  0.54809529 4.84981711],0
1343,[0.21875    1.10340046 0.57360926 5.04411638],0
1344,[0.23838233 1.17727509 0.55555324 4.93860043],1
1345,[0.31257931 1.14104416 0.52849932 3.65041489],0
1346,[0.28464991 1.28769331 0.64333498 4.5237791 ],0
1347,[0.34025487 1.18235329 0.63585106 3.47490479],0
1348,[0.3601446  1.24143743 0.67370967 3.44705273],0
1349,[0.27549671 1.01517152 0.49257104 3.68487711],0
1350,[0.20454545 1.05665903 0.48206113 5.16588857],0
1351,[0.19565217 1.13135594 0.44427969 5.7824859 ],0
1352,[0.34177081 0.88608604 0.45590616 2.59263231],0
1353,[0.33984987 0.9398559  0.48571055 2.76550316],0
1354,[0.20943175 1.05910138 0.46380036 5.05702387],0
1355,[0.26517854 1.05570781 0.47882841 3.98112078],0
1356,[0.20099615 1.14105805 0.44854764 5.67701447],0
1357,[0.29787234 1.08291922 0.53329606 3.63551453],0
1358,[0.27116308 0.91923882 0.46549625 3.38998516],0
1359,[0.25934203 1.06238876 0.53507851 4.09647745],0
1360,[0.2173913  1.09340395 0.49794987 5.02965817],0
1361,[0.24209856 0.97206311 0.33652722 4.01515449],1
1362,[0.26454227 0.78260022 0.43906104 2.9583182 ],0
1363,[0.34241544 0.8611263  0.70836496 2.51485827],0
1364,[0.29457009 0.99473538 0.70592371 3.37690561],0
1365,[0.23969751 0.90982431 0.42264344 3.79571872],1
1366,[0.31533856 0.85111286 0.43126411 2.69904467],0
1367,[0.31877241 0.85288572 0.45140293 2.67553176],1
1368,[0.28712198 0.91512053 0.52124875 3.18721868],0
1369,[0.92581874 0.84399573 0.17135219 0.91162092],0
1370,[0.19634227 0.86927919 0.37682466 4.4273665 ],1
1371,[0.20665267 0.91512994 0.37231885 4.42834809],1
1372,[0.19152106 0.99809275 0.49482242 5.21139953],1
1373,[0.21377575 0.94782517 0.46437197 4.43373578],1
1374,[0.20289855 0.97499229 0.47530831 4.80531915],1
1375,[0.2524593  1.32427823 0.71172065 5.24551187],1
1376,[0.24650739 1.09973347 0.58827563 4.46125961],1
1377,[0.25373134 1.22921865 0.45539568 4.84456764],1
1378,[0.23326001 1.09299166 0.5369607  4.68572233],1
1379,[0.24504601 1.27025175 0.56240035 5.18372745],1
1380,[0.24253563 1.29124295 0.44404723 5.32393095],1
1381,[0.23533711 1.02878283 0.56309733 4.37152823],1
1382,[0.2068593  1.02943027 0.38070288 4.97647568],1
1383,[0.23341678 1.06875247 0.65109676 4.57873019],1
1384,[0.38767031 1.42131219 0.57464527 3.66629102],0
1385,[0.30431001 1.31868242 0.53850532 4.3333521 ],0
1386,[0.3534002  1.31968889 0.63445566 3.73426191],0
1387,[0.3117198  1.45894261 0.41950864 4.68030131],1
1388,[0.33994528 1.26735301 0.64603446 3.72810881],0
1389,[0.33062976 1.17727217 0.4694481  3.56069637],0
1390,[0.33988744 1.14178124 0.8141111  3.35929225],0
1391,[0.39067739 1.3330152  0.54411299 3.41206132],0
1392,[0.33590262 1.55419571 0.45231681 4.6269235 ],0
1393,[0.2883254  1.19267715 0.52477902 4.13656638],0
1394,[0.35675756 1.34316673 0.6583861  3.7649286 ],0
1395,[ 0.16263529  1.70707035  0.25372128 10.49630932],0
1396,[11.12868605  1.25491132  0.362035    0.11276366],1
1397,[4.00925057 0.4588737  1.58829332 0.11445374],1
1398,[ 0.18731979  2.0778075   1.07565385 11.09230128],0
1399,[0.30719052 1.08058189 0.34024636 3.51762771],1
1400,[0.15646472 0.82272917 0.39704166 5.25824086],0
1401,[0.20150111 0.91044634 0.4609608  4.51831926],1
1402,[0.21222544 0.95517535 0.37547032 4.50075807],1
1403,[0.28324236 1.03718399 0.4695958  3.66182519],1
1404,[0.2095266  1.         0.46777018 4.77266366],0
1405,[0.20886034 0.92996662 0.46871621 4.45257644],0
1406,[0.17626351 0.90984823 0.57880993 5.16186382],1
1407,[0.26792893 1.02338482 0.44184062 3.81961299],0
1408,[0.27439848 1.08158584 0.35018555 3.94166122],0
1409,[0.22086304 1.19232842 0.35804447 5.39849678],0
1410,[0.30096876 0.96467779 0.39471483 3.20524226],0
1411,[0.25507217 0.99655909 0.38472092 3.90696906],0
1412,[0.23859314 1.         0.5394074  4.19123538],1
1413,[0.26673541 0.63171832 0.42987273 2.36833322],1
1414,[0.24560046 1.06062356 0.71165041 4.31849176],1
1415,[0.1476797  0.75203373 0.2884917  5.09232973],1
1416,[0.34700484 0.97746758 0.52024829 2.81687012],1
1417,[0.17345205 0.8672635  0.43855379 5.00001873],1
1418,[0.29211997 0.9735746  0.5171424  3.33279024],1
1419,[0.30196341 0.97942638 0.52525453 3.24352666],1
1420,[0.25057834 1.07368375 0.44307796 4.28482265],1
1421,[0.24306655 1.0617287  0.42916091 4.36805758],1
1422,[0.19739697 0.85768414 0.40053043 4.34497104],1
1423,[0.24038161 0.67212529 0.44842023 2.79607617],1
1424,[0.30806642 0.98374301 0.50608352 3.19328221],1
1425,[0.21308009 0.62763887 0.3786007  2.94555386],1
1426,[0.1978022  0.72406383 0.29694727 3.66054492],1
1427,[0.29037812 0.74720033 0.51671111 2.57319779],1
1428,[0.29037812 0.82537873 0.51671111 2.84242743],1
1429,[0.22393508 0.84758478 0.36716748 3.78495763],1
1430,[0.18152796 1.20610331 0.34101493 6.64417361],0
