,feature,label
992,"[0.2953411242185147, 1.1561630678141839, 0.47557699485759936, 3.914670098427508, -11.228891821538738]",[0]
993,"[0.2775664493505269, 0.8751888594011783, 0.4075376201447219, 3.1530787004301786, 4.864514437760526]",[0]
994,"[0.32074367274799936, 0.9104295307018099, 0.47160902795402576, 2.8384956838014155, 2.946447380012329]",[0]
995,"[0.3276902591233524, 1.1487265918883034, 0.44876002498368633, 3.5055255989647476, 7.650650955359411]",[0]
996,"[0.27535211830169537, 1.184197194381502, 0.418161017024803, 4.300664914747491, 6.809050179613405]",[0]
997,"[0.3062162563601011, 1.1537150554269342, 0.4235319778678087, 3.7676479659858426, 8.551830233820057]",[0]
998,"[0.3309028423576291, 1.1248046539141818, 0.4777979295143215, 3.3991991301740745, -14.506641597524334]",[0]
999,"[0.28666731034624565, 0.8931233381335063, 0.4291616479435336, 3.1155395327592963, 19.486129572465757]",[0]
1000,"[0.15847666868536525, 1.0387887019086772, 0.34088346896705707, 6.554836813052, 0.4275725068334077]",[0]
1001,"[0.39606977839955954, 1.0424352828407981, 0.5959430990840975, 2.6319485598044747, 4.911788172505994]",[0]
1002,"[0.3622109568369443, 0.961231107098155, 0.48643714502464214, 2.6537880452105433, 1.3219756595369827]",[0]
1003,"[0.3695074169592331, 0.9441870357444321, 0.4837799630759091, 2.555258683342213, 1.5801724728000144]",[0]
1004,"[0.32170698432132133, 1.047550192019035, 0.4478950088548942, 3.2562245865720487, 5.322750707768239]",[0]
1005,"[0.39831784004562465, 1.02641976154755, 0.5496590128482668, 2.576886240972738, 5.233861647216432]",[0]
1006,"[0.3586711179189961, 1.0194823501635926, 0.4857327070760275, 2.8423876337704925, 1.8039951162005907]",[0]
1007,"[0.33039172879460954, 1.002068865814281, 0.44715027410741637, 3.0329720101353517, -4.398705354995532]",[0]
1008,"[0.37181440640251306, 1.082870204560525, 0.5635810077538587, 2.9123944255894383, 2.6630007660671433]",[0]
1009,"[0.36699429120227806, 1.0150574675441455, 0.482700499295255, 2.765867186159229, 0.9093804491991415]",[0]
1010,"[0.33099550117882526, 1.0, 0.4729969908569011, 3.0211890990619086, 3.9603118304583846]",[0]
1011,"[0.3729436003784422, 1.122731085045447, 0.5170900602209121, 3.0104581065505953, 1.8626209493066788]",[0]
1012,"[0.3593693262844903, 1.0816490145653852, 0.512657845175066, 3.009853472327549, 1.9749340108819766]",[0]
1013,"[0.3544606581665583, 1.0202886549856949, 0.4898635441136701, 2.8784256629864666, 3.6044205391757043]",[0]
1014,"[0.3729864802309191, 1.034597399504899, 0.5436524939775039, 2.7738201096843262, 3.9301755457254806]",[0]
1015,"[0.36474855806910395, 0.9432422182837985, 0.4908549884062149, 2.5860067090521444, 2.642545294064724]",[0]
1016,"[0.3292005915223102, 1.0792874701584199, 0.4875522942172552, 3.278510118002858, -4.219095349248455]",[0]
1017,"[0.39345487179762123, 1.0645725253885108, 0.5166325642702964, 2.705704266729954, 3.154842864791977]",[0]
1018,"[0.39751955452789745, 1.0708062090031303, 0.5245836596601609, 2.6937195838701373, 2.7048759857356504]",[0]
1019,"[0.3782687514481571, 1.021515839416105, 0.5025499544307658, 2.7005028448830433, 3.5486819739044466]",[0]
1020,"[0.4026970871348865, 1.0092799813530906, 0.5578594295060094, 2.5063006751152, 4.692862505589839]",[0]
1021,"[0.3695074169592331, 1.0846522890932808, 0.5281760021268312, 2.935400588218634, 3.576334374997351]",[0]
1022,"[0.34223874815814936, 1.0324060452810369, 0.4701182767000136, 3.0166252384839822, 4.730938623779238]",[0]
1023,"[0.3152576463500908, 1.0140918766188094, 0.4437211628508514, 3.2167082650000802, -0.8746767711213187]",[0]
1024,"[0.3901434552404754, 1.0820819509048727, 0.5356572374294034, 2.773548899437266, 0.4476141708605531]",[0]
1025,"[0.34358227615493336, 1.0726429731273057, 0.47829921560181715, 3.121939190610674, 0.7848246029918882]",[0]
1026,"[0.16343132096641724, 1.0622558943883322, 0.3241262232025717, 6.499708183883617, 4.219095349248455]",[1]
1027,"[0.3847823268574585, 1.0517313188680626, 0.552483862714015, 2.7333150341327226, 5.541204778039854]",[0]
1028,"[0.418418447973564, 0.9846002502598381, 0.5748379876826734, 2.3531473218457277, 3.494638927253337]",[0]
1029,"[0.3625079927995611, 1.0914034419442789, 0.4761004007594748, 3.0107017324380503, -2.03091423685311]",[0]
1030,"[0.3245004169286126, 1.0643111659389617, 0.45510007528521884, 3.2798452957707642, 4.429559298977638]",[0]
1031,"[0.40404066277962314, 1.107566500354815, 0.562402744614031, 2.7412253329534746, 3.576334374997351]",[0]
1032,"[0.259785815391097, 1.09041671882343, 0.42012926693711217, 4.197368194186629, 1.9251837083231549]",[0]
1033,"[0.1856557741565817, 1.0935506247528126, 0.37110620574919606, 5.890205299138794, -2.2369790634377016]",[0]
1034,"[0.22127290323032545, 1.078869149185162, 0.39331737661874216, 4.875740018027219, -0.4476141708605531]",[0]
1035,"[0.24509005435370468, 1.1114959907948643, 0.3972401603757613, 4.535051386421398, 4.9893625696422035]",[0]
1036,"[0.21473448897371808, 1.0780708323102424, 0.39034615651496485, 5.02048291107159, -4.592212010919773]",[0]
1037,"[0.2413861411553224, 1.1105288945588443, 0.4211657952741971, 4.600632369545454, 0.43405063213940953]",[0]
1038,"[0.26738694413328706, 1.0953142832339027, 0.42800829310134225, 4.096364116745769, 0.0]",[0]
1039,"[0.2556443205646231, 1.0802036460038065, 0.4453664404116842, 4.225416170474817, 0.0]",[0]
1040,"[0.2963450290262363, 1.0949493435530564, 0.4618815956302591, 3.694846332165462, 1.1457628381751033]",[0]
1041,"[0.27441238684544644, 1.114927311711548, 0.4399270794419512, 4.062962771208624, 1.169139327907419]",[0]
1042,"[0.2559037429654299, 1.0655649587314853, 0.44120552963675, 4.1639287740915645, -0.3871277541509513]",[0]
1043,"[0.28741196695143667, 1.0833160081774724, 0.4365688314495664, 3.7692098198559623, 0.4275725068334077]",[0]
1044,"[0.2951503700825984, 1.0917439307514163, 0.45336315264179716, 3.698941425843002, 2.6541955134066213]",[0]
1045,"[0.30938337268505334, 1.1086866803950128, 0.4535534626796164, 3.583536732349336, 1.527525442212927]",[0]
1046,"[0.28464203428228085, 1.105985093245707, 0.4500763408246731, 3.8855297533072584, 0.8550973962667232]",[0]
1047,"[0.2823193061636121, 1.066144975958614, 0.44480528968419447, 3.7763799806902063, 1.4688007143858246]",[0]
1048,"[0.25361599285668435, 1.1123735490966205, 0.37640438564431167, 4.386054430428647, -0.40348473505875015]",[0]
1049,"[0.20460441395692594, 1.146525219240534, 0.3448021550267839, 5.603619184295333, 0.8184554616886145]",[1]
1050,"[0.3334291609315589, 1.0982683063916332, 0.4628053340871849, 3.293857991674185, -0.3845296595845063]",[0]
1051,"[0.34234766607174305, 1.1327213257191375, 0.48093608002424737, 3.308687156294976, 1.6365770416167182]",[0]
1052,"[0.3149349272040106, 1.1031517934457404, 0.43216705829000035, 3.502792793544723, 2.8421378836556643]",[0]
1053,"[0.33961571612208646, 1.0704402193399005, 0.47705141940835827, 3.151916028983459, -3.1798301198642345]",[0]
1054,"[0.3002696066343635, 1.1017032867381833, 0.4254704228598429, 3.6690469577885745, -0.7588401242685469]",[0]
1055,"[0.28384091952713775, 1.0976666892320373, 0.4273185647606836, 3.8671897309968037, 1.9749340108819766]",[0]
1056,"[0.2944100751176336, 1.1355093850752322, 0.4175228464026912, 3.8568971684190205, 1.624976357524766]",[0]
1057,"[0.34496529468405457, 1.1068394588787256, 0.46381124121917994, 3.2085530803684272, 2.0750263614174074]",[0]
1058,"[0.3636057016047196, 1.0921942031765917, 0.5111079453293558, 3.0037873398474093, -2.402609468986042]",[0]
1059,"[0.32890975547211393, 1.132962390441323, 0.45091936214969197, 3.4445995340426423, 1.624976357524766]",[0]
1060,"[0.329050411730877, 1.09371678385039, 0.4535104676090642, 3.3238578189196026, -2.3859440303888126]",[0]
1061,"[0.3196844891314446, 1.103659466531329, 0.4666793894531627, 3.452339741380251, 2.0025331318268824]",[0]
1062,"[0.3288788994510814, 1.1288659560555827, 0.4517474921388429, 3.4324669595395987, 0.4063462333090346]",[0]
1063,"[0.3084078665805915, 1.1334205011082883, 0.470410435997619, 3.675070009318679, -1.2188752351312977]",[0]
1064,"[0.30559542566402514, 1.081599272234671, 0.4465989703269704, 3.539317612115676, -1.1852608186223967]",[0]
1065,"[0.3333333333333333, 1.119698250008278, 0.48067741775497796, 3.359094750024834, 0.4121927414023225]",[0]
1066,"[0.3083418512950583, 1.18426754855312, 0.4540951493546175, 3.840761620840991, -0.8487642715535872]",[0]
1067,"[0.3465434731067472, 1.113402817883244, 0.48765429424012285, 3.212880646406744, 0.0]",[0]
1068,"[0.319622946711848, 1.1389292178680857, 0.4681030623178337, 3.5633524738599975, 2.8421378836556643]",[0]
1069,"[0.3127784755275835, 1.1181288597147023, 0.45361988770704814, 3.5748267454423863, 0.42440541936147536]",[0]
1070,"[0.2627824022679494, 1.25463687652306, 0.44811867115667725, 4.77443263207463, 0.0]",[0]
1071,"[0.1212911968481255, 1.0728203000626038, 0.36300889472157966, 8.844997229320223, -0.7902365024291875]",[1]
1072,"[0.28673370261658504, 1.1331339334413704, 0.4548484395635906, 3.951868661064151, 3.503531644784458]",[0]
1073,"[0.23716829500078707, 1.1546148240534548, 0.39999174017015493, 4.868335474813879, 0.7848246029918882]",[1]
1074,"[0.22108629653163453, 1.099914302911016, 0.3855074600524621, 4.975045130188034, 4.455602833326316]",[1]
1075,"[0.21280855058812134, 1.0652422616088542, 0.36614865321880324, 5.005636562369944, 3.739503362931072]",[1]
1076,"[0.159214934068905, 1.1399219119386728, 0.3913553060159275, 7.159641892922794, 0.8126515942537369]",[1]
1077,"[0.25503451723998727, 1.1041139848515442, 0.46748422239499077, 4.329272746294863, 2.489552921999156]",[1]
1078,"[0.1403340809174964, 1.1173540495545013, 0.3667193114578347, 7.962100455208762, 0.3897611953180578]",[1]
1079,"[0.2150473034340569, 1.0123441926198866, 0.4116866136876908, 4.707541905682703, 3.0127875041833403]",[1]
1080,"[0.3037586651986931, 1.188478428127667, 0.379701346897116, 3.9125745675444863, 2.792702365713283]",[0]
1081,"[0.2805283198220218, 1.1278879144405192, 0.40023710576799504, 4.020584856302905, 1.507435758774968]",[0]
1082,"[0.22564182293382393, 1.1417778232976172, 0.3630523185913939, 5.060133837123258, 2.935673446421173]",[0]
1083,"[0.33741095691478934, 1.1954575584044629, 0.4495875299922841, 3.5430312321077557, 3.1798301198642345]",[0]
1084,"[0.3157894736842105, 1.1057110674072348, 0.49589232224745267, 3.50141838012291, 3.0127875041833403]",[0]
1085,"[0.27465689319140724, 1.0770329614269007, 0.45924939626457884, 3.921376044533938, 2.935673446421173]",[0]
1086,"[0.2805283198220218, 0.9417458499519069, 0.4039850146081187, 3.357043775649416, 1.6365770416167182]",[0]
1087,"[0.33741095691478934, 1.1292475370794484, 0.4495875299922841, 3.3468016196185104, 4.289153328819018]",[0]
1088,"[0.30738052751370193, 1.163377959161196, 0.46785029499141395, 3.784813464181906, 5.042451069170913]",[1]
1089,"[0.3197029007553438, 1.281591930415526, 0.41305256275516544, 4.00869659733328, 2.8624052261117474]",[0]
1090,"[0.26539634065922857, 1.1199666332152807, 0.37204964130478035, 4.219977677285794, 3.0127875041833403]",[0]
1091,"[0.33099550117882526, 1.0635408578442618, 0.45081459013800174, 3.2131580461260345, -2.88641854386461]",[0]
1092,"[0.2807579096686921, 1.0096395263306597, 0.4252087061178191, 3.5961213969789245, 1.9580674292340414]",[0]
1093,"[0.32320843317313525, 0.9915842491319187, 0.45437952861432745, 3.0679405218388904, -0.49391689861875576]",[0]
1094,"[0.2629519427206821, 0.993670822491046, 0.3931102854077297, 3.7789065644841506, 2.1210963966614536]",[1]
1095,"[0.2834689910437246, 0.9910339582364391, 0.4346198013373308, 3.496093010341205, 2.4263358316023576]",[0]
1096,"[0.2916261658448833, 0.9526336948832276, 0.4546108584273969, 3.266626271765805, -1.4563586343396875]",[0]
1097,"[0.2834689910437246, 0.9910339582364391, 0.4346198013373308, 3.496093010341205, 2.4263358316023576]",[0]
1098,"[0.32911039621859395, 1.0523799197139405, 0.4616961731647905, 3.1976501860942537, -1.4441255309358456]",[0]
1099,"[0.2834689910437246, 0.9910339582364391, 0.4346198013373308, 3.496093010341205, 2.4263358316023576]",[0]
1100,"[0.27892939644201964, 1.0186590078619906, 0.40457415222794196, 3.652031735829381, -0.4658090827649937]",[0]
1101,"[0.2834689910437246, 0.9910339582364391, 0.4346198013373308, 3.496093010341205, 2.4263358316023576]",[0]
1102,"[0.256119528522163, 0.9023005328668019, 0.37869711278103807, 3.522966554222445, 1.0809241866606887]",[0]
1103,"[0.31670932031063825, 1.0504150863958663, 0.46557825133852376, 3.3166535338006056, -0.48146580583835247]",[0]
1104,"[0.3222691218416945, 0.9892554722035639, 0.4546355938782351, 3.0696563994409227, -1.893385845746274]",[0]
1105,"[0.30878378306466997, 1.0847819388730593, 0.4254330809200379, 3.5130793725843708, -2.9108378261677537]",[0]
1106,"[0.3302935013929198, 1.0515892796557333, 0.4958805954058451, 3.1838025126772154, -0.9710219310791666]",[0]
1107,"[0.2980621911308778, 0.9433473030714103, 0.4733987362377938, 3.164934470528638, 0.0]",[0]
1108,"[0.31519540441384863, 1.0609762005268033, 0.4573500259521586, 3.366090322604296, -0.9315565980774848]",[0]
1109,"[0.29518398131971246, 0.9377996812993696, 0.42041656461785315, 3.17700058487809, -1.4688007143858246]",[0]
1110,"[0.281213858526054, 1.0092643788978455, 0.40051179506791684, 3.58895676119155, 2.0454084888872277]",[0]
1111,"[0.3036809502127938, 1.1182652822024433, 0.41202134648180927, 3.6823688855651238, -2.88641854386461]",[0]
1112,"[0.2928419708053061, 0.965803051225503, 0.46352581764931844, 3.298034938672129, 1.3639275316029187]",[0]
1113,"[0.2807579096686921, 1.0096395263306597, 0.4252087061178191, 3.5961213969789245, 1.9580674292340414]",[0]
1114,"[0.2951508804898393, 0.9611620844146141, 0.4397592065366813, 3.256510984549486, 0.0]",[0]
1115,"[0.34202567003419665, 1.1075394343389842, 0.4732987174859128, 3.238176345735247, -4.398705354995532]",[0]
1116,"[0.32538216104559364, 1.0726399390250825, 0.45961868021580593, 3.296554228966414, -1.9091524329963763]",[0]
1117,"[0.31583858845157176, 0.887657829167206, 0.48472699471187486, 2.810479344905357, -0.49391689861875576]",[0]
1118,"[0.2958598488819797, 1.0522004813908803, 0.43521395247725625, 3.5564152600193126, -0.9548412538721887]",[0]
1119,"[0.2834689910437246, 0.9910339582364391, 0.4346198013373308, 3.496093010341205, 2.4263358316023576]",[0]
1120,"[0.2883505980845719, 0.941279574640662, 0.4037020485929378, 3.2643579756494523, 4.343239951689387]",[0]
1121,"[0.23811791400181145, 1.0374543872977597, 0.3874514713395372, 4.356893481310555, 1.3971810272963765]",[0]
1122,"[0.24141055035441242, 1.0123829936952073, 0.35615739265439306, 4.193615366888224, -3.1798301198642345]",[0]
1123,"[0.3118856735041767, 1.0342270439609689, 0.45681865250724984, 3.316045371180279, 1.6846843178962914]",[0]
1124,"[0.29223528167217355, 1.0318458617220603, 0.42577865715941693, 3.5308736707553816, 4.993743985823392]",[0]
1125,"[0.28920372897841434, 1.037309908369709, 0.40427769138236064, 3.5867791609531148, 5.042451069170913]",[0]
1126,"[0.2837782553523988, 0.931322238063234, 0.44436812870648196, 3.281866106713174, 2.7524854002686845]",[0]
1127,"[0.3231717450789928, 0.9861414846496155, 0.4639904906689453, 3.051447101009938, 0.6160599083992302]",[0]
1128,"[0.2552138311629255, 0.9442058760753649, 0.38693118297161455, 3.6996657734924834, 1.1457628381751033]",[0]
1129,"[0.2799999377715863, 1.0143519396434069, 0.40995399382677533, 3.62268630384796, 2.2679545359058344]",[0]
1130,"[0.2877100100216289, 1.0031274509504915, 0.40180609501355646, 3.486592110142711, 2.7791668640720806]",[0]
1131,"[0.3277773886785445, 0.9517025296372985, 0.4470132415731859, 2.90350268965821, -4.004172940709387]",[0]
1132,"[0.29970839033447816, 1.0009368658693532, 0.4330305532999486, 3.33970251801191, 2.3137224978242164]",[0]
1133,"[0.30367044631261164, 0.9893551078413477, 0.4008735876797531, 3.257989441695167, 2.675426656029148]",[0]
1134,"[0.1645622934565662, 1.0076061554237972, 0.2800533042551314, 6.122946722845352, 3.8879095608330716]",[0]
1135,"[0.30746497680963514, 0.9743799784542225, 0.47822742772266785, 3.169076323959666, 0.0]",[0]
1136,"[0.2981512511785971, 1.0170294602210403, 0.4227128233038947, 3.411119209464006, 2.7263109939062655]",[0]
1137,"[0.2817696123152776, 1.0700778299989613, 0.4063335624978996, 3.7977048738727373, 5.440332031005506]",[0]
1138,"[0.24596814085903854, 0.9337404195029142, 0.39380266984741535, 3.796184401125469, 1.0708244547869634]",[1]
1139,"[0.24762406484977542, 1.0309709464582848, 0.39582498162693014, 4.163452155119647, 0.5937173962125847]",[0]
1140,"[0.17504813248297169, 1.020999409749991, 0.3353061934842539, 5.832678105545123, -0.25464623227285355]",[1]
1141,"[0.23909734881873557, 1.1213186716900516, 0.408253540165622, 4.689799687156487, -3.3664606634298013]",[1]
1142,"[0.2919709675796021, 1.008210301691868, 0.4419347255560616, 3.4531183358735573, -3.628532155436422]",[0]
1143,"[0.3419354860689057, 1.1418413499969078, 0.5155453630839377, 3.3393473228654824, -5.527540151656172]",[0]
1144,"[0.2849475959998809, 1.0155457390036253, 0.44482993341077587, 3.5639737034456322, 1.3078956016637844]",[0]
1145,"[0.2411341538098119, 1.0817999333936064, 0.4112841539704661, 4.486299084147354, -4.398705354995532]",[0]
1146,"[0.22676368344629708, 1.1376144461621258, 0.4105911090361709, 5.016740021474997, -1.036914464530091]",[1]
1147,"[0.23251257388404847, 1.073254005344519, 0.4065504879868825, 4.615896626217467, -3.3177811683348435]",[1]
1148,"[0.3131168792303624, 1.0345945953562035, 0.47098163421180916, 3.304180208678704, 2.560300893908658]",[0]
1149,"[0.29646602157916874, 1.0217592030332974, 0.44536300785043315, 3.4464630974934347, -2.054572880925691]",[0]
1150,"[0.251707250020205, 1.0024160968039562, 0.4063020193273811, 3.982468112156048, -7.125016348901798]",[0]
1151,"[0.2915698580870215, 1.0261667477484653, 0.44353236952108716, 3.5194541523637093, -2.999655306496019]",[0]
1152,"[0.28766847565611436, 0.9594420062046245, 0.41859904953546656, 3.33523513140023, 4.085616779974877]",[0]
1153,"[0.21995700522293118, 0.9891903298273765, 0.39196318130129687, 4.497198572170096, -6.694229131893169]",[1]
1154,"[0.14697194892326784, 1.0188977073771919, 0.35539945967666253, 6.932599824944454, -2.9702306071965188]",[1]
1155,"[0.26703943658719553, 1.0044411765510886, 0.42688285701714185, 3.7613964041716046, -5.683706335384476]",[1]
1156,"[0.266653039047941, 1.0193906083134503, 0.41588083566113787, 3.82291014553251, 0.0]",[1]
1157,"[0.2862862027641837, 1.066185147956442, 0.43635306410152574, 3.7241932641604367, -9.829892334637448]",[1]
1158,"[0.12331436225505261, 0.9728105495662333, 0.3036726642979304, 7.88886656652497, 5.440332031005506]",[1]
1159,"[0.13326989720853058, 1.0300211082003672, 0.2991198210101563, 7.728835466787137, 7.594643368591445]",[1]
1160,"[0.13160875164863345, 0.9600131639656876, 0.29275619818857884, 7.294447762324443, 7.5519914314231]",[1]
1161,"[0.19489414451650178, 1.0121239661161632, 0.3455887586968728, 5.193198434088748, 9.688786560366802]",[1]
1162,"[0.2581295356392808, 1.0407057040682188, 0.41088596801911415, 4.0317188092823955, 4.328875067190419]",[1]
1163,"[0.1361205223805009, 1.0132663261645447, 0.2923690057747438, 7.443890961071523, 6.266198098479253]",[1]
1164,"[0.13562166643644707, 1.0009940689687404, 0.31487156420892337, 7.380782844441827, 6.488115116510543]",[1]
1165,"[0.14002394271673382, 1.0205172698090292, 0.30022531139652553, 7.2881626528223045, 8.385600234797137]",[1]
1166,"[0.14294702864662173, 1.004201983944736, 0.32429324472474663, 7.024993757843097, 7.402475582024319]",[1]
1167,"[0.13217384903713847, 1.031790330819669, 0.29606338601106447, 7.806312204237575, 8.984255553140017]",[1]
1168,"[0.3090398323477543, 0.9439339150359288, 0.49058353823857775, 3.054408578547717, -4.44738485009049]",[0]
1169,"[0.22515765732014661, 0.9530265877339237, 0.3868268734215096, 4.232707868242014, -4.7078522443722255]",[1]
1170,"[0.1731698970701649, 0.9308074402372485, 0.3716818361939366, 5.37511112488624, -3.856800985589843]",[1]
1171,"[0.29722649815006297, 0.9839527455179385, 0.470806158929931, 3.3104475934752053, -5.974323286480623]",[1]
1172,"[0.284694338555956, 0.9186180804014361, 0.4343148572398521, 3.2266819391664296, -4.304468960507983]",[0]
1173,"[0.2923096008850777, 1.0112960937656799, 0.4553858981305486, 3.4596745734782544, -1.3322198538696388]",[0]
1174,"[0.2854131639523716, 0.95922939318201, 0.4372720331753596, 3.360844958581103, -5.13637849242773]",[0]
1175,"[0.289929606656799, 0.8908683454022703, 0.4133575665246139, 3.0727056669891115, -4.548042409125415]",[0]
1176,"[0.3247918932955137, 0.9639001235998791, 0.45308411166632434, 2.967746866523141, -4.91656600601002]",[0]
1177,"[0.28944802790468077, 0.9510245174082639, 0.41358409197445, 3.285648633686492, -3.8140748342903543]",[0]
1178,"[0.29871519752227077, 1.043918285079419, 0.41950643081251243, 3.494694256396478, -2.070030653041098]",[0]
1179,"[0.31214326040597734, 0.9934603333914532, 0.4450307560682223, 3.1827063384272547, -0.6902771978650786]",[0]
1180,"[0.3136059311260162, 0.9843728758215955, 0.44678634235245696, 3.1388847535094775, -1.3019526725788753]",[0]
1181,"[0.28539089649269644, 1.0232478108817173, 0.4156346948392048, 3.58542554600337, 0.682060393172652]",[0]
1182,"[0.28386827466023173, 1.0109259692120596, 0.4157766106059752, 3.5612502680056775, -0.658543177563603]",[0]
1183,"[0.22161549335371392, 1.0166092006012601, 0.3950698859100239, 4.587265922688358, 0.0]",[1]
1184,"[0.31319218282067396, 1.0295400655650377, 0.41242075705721953, 3.2872470069105355, -1.9091524329963763]",[0]
1185,"[0.34093543455461894, 1.0234668800181392, 0.5051828000721273, 3.001937540916348, -1.2453642667683475]",[0]
1186,"[0.26780200065884485, 0.9954199360353417, 0.4180252942780713, 3.716999625045428, -0.6437457141753808]",[1]
1187,"[0.28382310609877337, 1.053027114436967, 0.3975185989791516, 3.710152879767663, -3.1798301198642345]",[0]
1188,"[0.3250077334613001, 1.0172770256507762, 0.4462689359740835, 3.1300086764609474, -3.2519456003638787]",[0]
1189,"[0.26180016394703925, 1.0571406539999844, 0.37765656839763206, 4.037967883831571, -1.2188752351312977]",[0]
1190,"[0.23307112349316514, 1.0213927957662727, 0.4007565357089311, 4.382322359192752, -2.6942842898561006]",[1]
1191,"[0.3217620111046289, 1.0058875518647643, 0.4656913662071357, 3.126184935292672, 0.6740368979845053]",[0]
1192,"[0.30780428330116155, 0.9487058596947624, 0.4348015905735458, 3.082172377590115, -1.1457628381751033]",[0]
1193,"[0.17052804929562432, 0.9458796021212249, 0.32529706099709044, 5.546768440900096, 2.4110297466112307]",[1]
1194,"[0.282842712474619, 0.8918951131282342, 0.4370773603439045, 3.1533254130005868, 0.0]",[0]
1195,"[0.276962260650531, 0.9823774743872165, 0.4298554948633027, 3.5469723278536254, -2.223961240385479]",[1]
1196,"[0.2544041772674745, 0.9326510338076721, 0.3953340404160289, 3.6660209113905586, -1.4688007143858246]",[1]
1197,"[0.2646606368785024, 0.9613607115671604, 0.3721486616605085, 3.6324280138738265, -1.169139327907419]",[0]
1198,"[0.3192077659391892, 0.9955907549030946, 0.45877398892643684, 3.1189427737568263, -1.7534048600715397]",[0]
1199,"[0.28640594340567255, 0.9038057672226179, 0.4235244746843354, 3.155680906881338, -0.590657214646671]",[0]
1200,"[0.2668635810841613, 0.9477304070294708, 0.40850232658204105, 3.5513665940448544, 0.0]",[0]
1201,"[0.2969556061941486, 0.9618692838696561, 0.4373771171473708, 3.2391012791345957, -1.1573330681295173]",[0]
1202,"[0.12464991373605704, 0.8404060300530153, 0.2771463612977957, 6.7421308596534875, 0.0]",[0]
1203,"[0.17313975732225934, 0.8364291069768366, 0.2775768480331399, 4.830947668593636, 5.2623953995951185]",[0]
1204,"[0.2642044125104624, 0.8074819050771522, 0.3865782424762644, 3.056277135587871, 2.573359463176823]",[0]
1205,"[0.16338834764831844, 0.9138669697652648, 0.3031760371391095, 5.593219975100655, 1.9749340108819766]",[0]
1206,"[0.31818787173416835, 0.8519971610422439, 0.48080327379797977, 2.6776544196946928, -7.480886179523676]",[0]
1207,"[0.27884190680162124, 0.8795367562872954, 0.4135392305273432, 3.1542488228393566, 3.0127875041833403]",[0]
1208,"[0.2057357405427552, 0.8883496145656655, 0.3062972483817922, 4.317915847883767, 2.7263109939062655]",[0]
1209,"[0.26268712356504614, 0.9627678121805029, 0.39728271671248894, 3.665074249222208, 2.7263109939062655]",[0]
1210,"[0.25795780864524515, 0.7920001782806969, 0.40742073967883097, 3.0702702214759863, 0.6160599083992302]",[0]
1211,"[0.19047619047619047, 0.8916172460203767, 0.34400882505818003, 4.680990541606978, 3.90049374238189]",[0]
1212,"[0.20071550805496513, 0.9271512266685167, 0.3157203137055148, 4.619230649654734, -1.3478872801985986]",[0]
1213,"[0.2880125475370634, 0.8651026273862212, 0.4565711904762382, 3.0036977027012823, -3.576334374997351]",[0]
1214,"[0.3127478247974995, 0.8852184120965976, 0.4936955144339179, 2.830454257099201, -4.67741785888175]",[0]
1215,"[0.2916261658448833, 0.9150652426686573, 0.46578614718355, 3.137802261390299, -7.305759533310827]",[0]
1216,"[0.25908186515576737, 0.888815406256469, 0.41413133245228717, 3.4306353542811188, -7.980113745168521]",[0]
1217,"[0.3306289744497248, 0.9034256163069068, 0.5387211259403343, 2.7324453877961052, -6.581944655178011]",[0]
1218,"[0.2929293446381205, 0.8432325385434053, 0.4708378600628261, 2.878620916539172, -3.5447664555948797]",[0]
1219,"[0.1419526596277596, 0.9039430977201917, 0.33486430203249345, 6.367919418280633, -2.181641403551466]",[1]
1220,"[0.2929293446381205, 0.9279711716772572, 0.4754812303681791, 3.167901026862487, -4.04958170327138]",[0]
1221,"[0.26748866247903696, 0.887446485233973, 0.43824842811721243, 3.317697568970879, -6.620776082314977]",[0]
1222,"[0.2856020440625539, 0.8684850094296939, 0.4401666610955752, 3.040892134649688, -7.386043151267269]",[0]
1223,"[0.29490523541005714, 0.8929082079773392, 0.45663915671795724, 3.0277801163339007, -6.801314823981574]",[0]
1224,"[0.3137371219826027, 0.8875560784096983, 0.4956078249489572, 2.8289801117603, -5.762632886598451]",[0]
1225,"[0.22430303232870105, 0.8138213416119741, 0.367670857637398, 3.6282226466710155, -0.6437457141753808]",[1]
1226,"[0.28912680917530575, 0.8827981738290036, 0.44575038476702644, 3.053325204767636, 1.3748347805694052]",[0]
1227,"[0.3214714415087196, 0.821417670299077, 0.4606780391879955, 2.555180847306453, -2.920721521000384]",[0]
1228,"[0.28654106139430746, 0.8575224939243324, 0.41575628117846425, 2.9926687985017995, -4.813550893706532]",[0]
1229,"[0.28920372897841434, 0.8771783758274101, 0.47855409272944577, 3.033081139465118, -4.304468960507983]",[0]
1230,"[0.31607445090899144, 0.8167654243258012, 0.4797272867088874, 2.584091887138881, -1.9305874411669917]",[0]
1231,"[0.29111135580535974, 0.7493597800452767, 0.4492193733716605, 2.57413448531464, 0.4855458300081336]",[0]
1232,"[0.29009793252456856, 0.8270572341978838, 0.4766621533813419, 2.8509587331438144, -0.4855458300081336]",[0]
1233,"[0.3096061878469955, 0.7561695727780167, 0.4910659217735476, 2.4423593663822656, -6.674469047117571]",[0]
1234,"[0.2935426056060653, 0.7996558892951416, 0.4311513573098537, 2.724156132783945, -4.44738485009049]",[0]
